Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
2016-10-03,103.999755859375,150.67877197265625,151.4053497314453,150.11471557617188,151.10899353027344,2330279
2016-10-04,103.24088287353516,149.579345703125,151.55831909179688,148.96749877929688,150.73614501953125,3016769
2016-10-05,103.65000915527344,150.17208862304688,150.88909912109375,149.82791137695312,150.1625213623047,1761987
2016-10-06,103.51805114746094,149.9808807373047,150.50669860839844,149.034423828125,149.94264221191406,2039805
2016-10-07,102.71961975097656,148.8240966796875,150.7648162841797,148.04971313476562,150.2294464111328,2794807
2016-10-10,103.61042022705078,150.11471557617188,151.52008056640625,149.7705535888672,149.818359375,2595440
2016-10-11,102.13895416259766,147.9827880859375,150.0478057861328,147.12237548828125,149.8374786376953,3034760
2016-10-12,101.80904388427734,147.50477600097656,148.15487670898438,146.34799194335938,148.15487670898438,3100344
2016-10-13,101.43292236328125,146.95985412597656,147.4378662109375,145.5736083984375,146.9407196044922,3043755
2016-10-14,101.91459655761719,147.65774536132812,148.69024658203125,147.31358337402344,147.67686462402344,4558677
2016-10-17,102.12574768066406,147.9636688232422,149.034423828125,147.55258178710938,147.65774536132812,6161358
2016-10-18,99.45335388183594,144.09178161621094,144.35946655273438,141.29063415527344,143.4225616455078,13358048
2016-10-19,99.80964660644531,144.6080322265625,145.74569702148438,144.1969451904297,144.61758422851562,4846013
2016-10-20,99.9812240600586,144.85659790039062,146.1759033203125,144.3785858154297,144.6271514892578,4208163
2016-10-21,98.7341079711914,143.04971313476562,144.50286865234375,142.9827880859375,143.9579315185547,4617253
2016-10-24,99.35435485839844,143.94837951660156,144.85659790039062,143.78585815429688,143.78585815429688,2789368
2016-10-25,99.55890655517578,144.24473571777344,144.51242065429688,143.2409210205078,143.94837951660156,2769285
2016-10-26,100.17259216308594,145.13385009765625,146.21414184570312,143.65200805664062,144.08221435546875,2941038
2016-10-27,101.18876647949219,146.6061248779297,147.28489685058594,145.33460998535156,146.09942626953125,4423848
2016-10-28,100.70047760009766,145.89866638183594,147.64817810058594,145.48757934570312,147.27532958984375,3822607
2016-10-31,101.41311645507812,146.93116760253906,147.5430145263672,146.0420684814453,146.0420684814453,3716647
2016-11-01,100.81922912597656,146.07073974609375,147.14149475097656,145.06692504882812,146.74952697753906,3338727
2016-11-02,100.26497650146484,145.26768493652344,146.6061248779297,145.0,145.77438354492188,3215822
2016-11-03,100.5420913696289,145.66921997070312,146.97897338867188,145.12428283691406,145.8030548095703,3011225
2016-11-04,100.58167266845703,145.72657775878906,146.88336181640625,145.1912078857422,145.69789123535156,2584038
2016-11-07,102.75262451171875,148.87188720703125,149.24473571777344,147.07456970214844,147.2179718017578,3979925
2016-11-08,103.318603515625,148.34608459472656,149.07266235351562,146.32887268066406,147.76290893554688,4102307
2016-11-09,103.078857421875,148.0019073486328,148.71893310546875,144.35946655273438,146.2332763671875,5652270
2016-11-10,106.68110656738281,153.1739959716797,154.07266235351562,150.65965270996094,150.72657775878906,8070727
2016-11-11,107.38021850585938,154.17782592773438,154.24473571777344,152.32313537597656,152.93499755859375,4651144
2016-11-14,105.34272003173828,151.2523956298828,154.7418670654297,150.6501007080078,154.15870666503906,5435539
2016-11-15,105.6490249633789,151.69215393066406,152.1510467529297,150.6214141845703,151.45315551757812,3636942
2016-11-16,106.06184387207031,152.28489685058594,152.53346252441406,151.08030700683594,151.49139404296875,2356429
2016-11-17,106.40140533447266,152.7724609375,152.89674377441406,151.86424255371094,152.2179718017578,2365215
2016-11-18,106.79425048828125,153.33651733398438,153.65200805664062,152.2084197998047,152.7724609375,3118754
2016-11-21,108.37898254394531,155.6118621826172,155.8317413330078,153.31739807128906,153.62332153320312,4850407
2016-11-22,108.31239318847656,155.51625061035156,155.8317413330078,154.82791137695312,155.8317413330078,2898257
2016-11-23,107.85295867919922,154.85659790039062,155.23899841308594,154.26385498046875,154.818359375,2356324
2016-11-25,108.62529754638672,155.965576171875,156.0133819580078,154.71319580078125,154.71319580078125,1679144
2016-11-28,109.54421997070312,157.28489685058594,157.41873168945312,155.54493713378906,156.02294921875,4654072
2016-11-29,108.8850326538086,156.3384246826172,157.1797332763672,155.8604278564453,156.7877655029297,3293017
